Frame,Time_Seconds,CGY,ID
1,0.02,728.325195,4023
2,0.04,728.233948,4023
3,0.06,728.166748,4023
4,0.08,728.151306,4023
5,0.1,727.937866,4023
6,0.12,727.569824,4023
7,0.14,727.047791,4023
8,0.16,726.491455,4023
9,0.18,726.506958,4023
10,0.2,726.494934,4023
11,0.22,726.695007,4023
12,0.24,726.804382,4023
13,0.26,726.748779,4023
14,0.28,726.678284,4023
15,0.3,726.668701,4023
16,0.32,726.772095,4023
17,0.34,727.035645,4023
18,0.36,727.474976,4023
19,0.38,727.994629,4023
20,0.4,728.017639,4023
21,0.42,728.480835,4023
22,0.44,729.15918,4023
23,0.46,729.808105,4023
24,0.48,729.995605,4023
25,0.5,730.06134,4023
26,0.52,729.21521,4023
27,0.54,729.079285,4023
28,0.56,729.090637,4023
29,0.58,730.342224,4023
30,0.6,731.321533,4023
31,0.62,732.415771,4023
32,0.64,733.814026,4023
33,0.66,734.560486,4023
34,0.68,734.503784,4023
35,0.7,734.371948,4023
36,0.72,733.123169,4023
37,0.74,731.131409,4023
38,0.76,727.386047,4023
39,0.78,722.092957,4023
40,0.8,715.841125,4023
41,0.82,709.858704,4023
42,0.84,702.301086,4023
43,0.86,692.965088,4023
44,0.88,681.509888,4023
45,0.9,666.974548,4023
46,0.92,651.532166,4023
47,0.94,637.00769,4023
48,0.96,619.863037,4023
49,0.98,600.077454,4023
50,1,581.232178,4023
51,1.02,564.188782,4023
52,1.04,548.868469,4023
53,1.06,533.082825,4023
54,1.08,520.222656,4023
55,1.1,508.372101,4023
56,1.12,504.712677,4023
57,1.14,500.667603,4023
58,1.16,500.006775,4023
59,1.18,504.12326,4023
60,1.2,511.23465,4023
61,1.22,521.471924,4023
62,1.24,537.27179,4023
63,1.26,556.554199,4023
64,1.28,577.540955,4023
65,1.3,601.347778,4023
66,1.32,626.435547,4023
67,1.34,653.81958,4023
68,1.36,676.785583,4023
69,1.38,700.965698,4023
70,1.4,719.074646,4023
71,1.42,731.842896,4023
72,1.44,744.300232,4023
73,1.46,749.286926,4023
74,1.48,749.128723,4023
75,1.5,743.928345,4023
76,1.52,733.729065,4023
77,1.54,721.714355,4023
78,1.56,701.693787,4023
79,1.58,679.935669,4023
80,1.6,651.601379,4023
81,1.62,617.730286,4023
82,1.64,583.984863,4023
83,1.66,543.132019,4023
84,1.68,511.618561,4023
85,1.7,483.419159,4023
86,1.72,454.357666,4023
87,1.74,431.593689,4023
88,1.76,415.924072,4023
89,1.78,400.882751,4023
90,1.8,385.801575,4023
91,1.82,372.769226,4023
92,1.84,366.341461,4023
93,1.86,362.247559,4023
94,1.88,358.544037,4023
95,1.9,357.97876,4023
96,1.92,360.065002,4023
97,1.94,362.928009,4023
98,1.96,366.519592,4023
99,1.98,371.797699,4023
100,2,378.141571,4023
101,2.02,383.738434,4023
102,2.04,389.093933,4023
103,2.06,392.38855,4023
104,2.08,395.864655,4023
105,2.1,399.670166,4023
106,2.12,405.453125,4023
107,2.14,408.318878,4023
108,2.16,413.755096,4023
109,2.18,419.041199,4023
110,2.2,423.655884,4023
111,2.22,430.420898,4023
112,2.24,439.160126,4023
113,2.26,447.746277,4023
114,2.28,456.27179,4023
115,2.3,464.784821,4023
116,2.32,474.703308,4023
117,2.34,484.838806,4023
118,2.36,495.134186,4023
119,2.38,506.843262,4023
120,2.4,519.587769,4023
121,2.42,531.412598,4023
122,2.44,543.330811,4023
123,2.46,556.610046,4023
124,2.48,568.420349,4023
125,2.5,580.230042,4023
126,2.52,592.944092,4023
127,2.54,604.764771,4023
128,2.56,615.533203,4023
129,2.58,626.558716,4023
130,2.6,638.742798,4023
131,2.62,650.125122,4023
132,2.64,660.01416,4023
133,2.66,669.453125,4023
134,2.68,678.093628,4023
135,2.7,684.909729,4023
136,2.72,690.880066,4023
137,2.74,696.045959,4023
138,2.76,699.323242,4023
139,2.78,702.938049,4023
140,2.8,705.395325,4023
141,2.82,707.503906,4023
142,2.84,710.389587,4023
143,2.86,711.432495,4023
144,2.88,712.474365,4023
145,2.9,713.352295,4023
146,2.92,714.411194,4023
147,2.94,714.966858,4023
148,2.96,715.420959,4023
149,2.98,715.645081,4023
150,3,715.540222,4023
151,3.02,715.421265,4023
152,3.04,715.637695,4023
153,3.06,715.782166,4023
154,3.08,715.445251,4023
155,3.1,715.275574,4023
156,3.12,715.082275,4023
157,3.14,714.896179,4023
158,3.16,715.057007,4023
159,3.18,715.180115,4023
160,3.2,715.460632,4023
161,3.22,716.288147,4023
162,3.24,716.774048,4023
163,3.26,718.042358,4023
164,3.28,719.305542,4023
165,3.3,721.028503,4023
