Frame,Time_Seconds,CGY,ID
1,0.02,670.543884,4039
2,0.04,670.072266,4039
3,0.06,669.565491,4039
4,0.08,668.880798,4039
5,0.1,668.600525,4039
6,0.12,668.490601,4039
7,0.14,668.624512,4039
8,0.16,668.823669,4039
9,0.18,668.985229,4039
10,0.2,669.188721,4039
11,0.22,669.384766,4039
12,0.24,669.390991,4039
13,0.26,669.555664,4039
14,0.28,669.679138,4039
15,0.3,669.828491,4039
16,0.32,670.01825,4039
17,0.34,670.195984,4039
18,0.36,670.500977,4039
19,0.38,670.740051,4039
20,0.4,671.034058,4039
21,0.42,671.145508,4039
22,0.44,671.265686,4039
23,0.46,671.266052,4039
24,0.48,671.169678,4039
25,0.5,671.08044400000006,4039
26,0.52,670.926514,4039
27,0.54,670.68512,4039
28,0.56,670.39917,4039
29,0.58,670.046753,4039
30,0.6,669.589539,4039
31,0.62,669.213318,4039
32,0.64,668.52179,4039
33,0.66,668.081848,4039
34,0.68,667.722778,4039
35,0.7,667.15448,4039
36,0.72,666.696289,4039
37,0.74,666.297791,4039
38,0.76,665.831421,4039
39,0.78,665.313904,4039
40,0.8,664.794006,4039
41,0.82,664.007996,4039
42,0.84,663.311096,4039
43,0.86,662.423828,4039
44,0.88,661.512573,4039
45,0.9,660.703247,4039
46,0.92,659.870605,4039
47,0.94,658.671265,4039
48,0.96,657.566895,4039
49,0.98,656.588989,4039
50,1,655.131165,4039
51,1.02,653.59375,4039
52,1.04,651.569763,4039
53,1.06,649.29834,4039
54,1.08,646.115234,4039
55,1.1,642.292847,4039
56,1.12,638.7323,4039
57,1.14,634.433289,4039
58,1.16,629.477661,4039
59,1.18,625.486267,4039
60,1.2,620.539124,4039
61,1.22,614.521912,4039
62,1.24,607.740662,4039
63,1.26,601.317688,4039
64,1.28,594.766907,4039
65,1.3,586.354736,4039
66,1.32,577.896667,4039
67,1.34,568.470337,4039
68,1.36,557.372498,4039
69,1.38,546.726318,4039
70,1.4,537.171509,4039
71,1.42,526.933594,4039
72,1.44,516.803833,4039
73,1.46,508.346313,4039
74,1.48,502.129364,4039
75,1.5,497.210388,4039
76,1.52,493.246765,4039
77,1.54,492.484375,4039
78,1.56,493.981598,4039
79,1.58,496.557159,4039
80,1.6,500.86834700000003,4039
81,1.62,506.400879,4039
82,1.64,514.800598,4039
83,1.66,524.552124,4039
84,1.68,535.361633,4039
85,1.7,546.93573,4039
86,1.72,560.06012,4039
87,1.74,574.658203,4039
88,1.76,591.401489,4039
89,1.78,606.988464,4039
90,1.8,622.396545,4039
91,1.82,640.478821,4039
92,1.84,659.786743,4039
93,1.86,679.750183,4039
94,1.88,696.85083,4039
95,1.9,710.301147,4039
96,1.92,719.475647,4039
97,1.94,726.367737,4039
98,1.96,728.699219,4039
99,1.98,727.299988,4039
100,2,719.447937,4039
101,2.02,710.006836,4039
102,2.04,693.12738,4039
103,2.06,671.811951,4039
104,2.08,652.041199,4039
105,2.1,635.249268,4039
106,2.12,624.687927,4039
107,2.14,620.35199,4039
108,2.16,615.055847,4039
109,2.18,610.585083,4039
110,2.2,607.512756,4039
111,2.22,605.51825,4039
112,2.24,608.132812,4039
113,2.26,612.211731,4039
114,2.28,618.179993,4039
115,2.3,625.436768,4039
116,2.32,635.128845,4039
117,2.34,645.225098,4039
118,2.36,655.994812,4039
119,2.38,666.046448,4039
120,2.4,674.887695,4039
121,2.42,682.92419400000006,4039
122,2.44,689.004211,4039
123,2.46,692.25647,4039
