Frame,Time_Seconds,CGY,ID
1,0.02,660.480652,4041
2,0.04,657.076721,4041
3,0.06,652.967346,4041
4,0.08,648.381592,4041
5,0.1,643.570801,4041
6,0.12,637.641174,4041
7,0.14,630.990295,4041
8,0.16,623.432556,4041
9,0.18,614.589478,4041
10,0.2,606.141479,4041
11,0.22,597.259277,4041
12,0.24,586.11554,4041
13,0.26,573.434326,4041
14,0.28,561.68689,4041
15,0.3,551.574463,4041
16,0.32,542.214172,4041
17,0.34,533.321411,4041
18,0.36,525.342712,4041
19,0.38,517.288574,4041
20,0.4,508.58316,4041
21,0.42,501.741852,4041
22,0.44,495.46756,4041
23,0.46,489.605927,4041
24,0.48,487.023407,4041
25,0.5,484.617676,4041
26,0.52,483.422852,4041
27,0.54,482.909973,4041
28,0.56,483.020966,4041
29,0.58,485.464661,4041
30,0.6,490.706726,4041
31,0.62,499.891876,4041
32,0.64,511.347321,4041
33,0.66,524.68219,4041
34,0.68,539.096497,4041
35,0.7,554.986267,4041
36,0.72,572.050903,4041
37,0.74,589.983032,4041
38,0.76,610.202148,4041
39,0.78,631.861206,4041
40,0.8,653.365967,4041
41,0.82,675.736755,4041
42,0.84,695.510986,4041
43,0.86,712.680115,4041
44,0.88,721.720642,4041
45,0.9,727.814392,4041
46,0.92,730.004272,4041
47,0.94,728.602966,4041
48,0.96,724.576721,4041
49,0.98,713.801758,4041
50,1,699.00293,4041
51,1.02,679.626953,4041
52,1.04,656.744202,4041
53,1.06,632.426147,4041
54,1.08,611.632202,4041
55,1.1,594.294739,4041
56,1.12,579.86499,4041
57,1.14,565.214172,4041
58,1.16,553.373169,4041
59,1.18,543.447144,4041
60,1.2,531.964417,4041
61,1.22,521.304016,4041
62,1.24,511.145874,4041
63,1.26,499.850189,4041
64,1.28,489.862457,4041
65,1.3,480.512421,4041
66,1.32,472.186462,4041
67,1.34,463.807037,4041
68,1.36,458.436218,4041
69,1.38,452.769165,4041
70,1.4,448.59726,4041
71,1.42,445.729797,4041
72,1.44,444.841522,4041
73,1.46,445.406921,4041
74,1.48,448.262207,4041
75,1.5,452.230438,4041
76,1.52,458.061768,4041
77,1.54,464.283203,4041
78,1.56,472.407623,4041
79,1.58,482.070435,4041
80,1.6,493.769714,4041
81,1.62,507.660828,4041
82,1.64,522.966309,4041
83,1.66,539.675842,4041
84,1.68,558.632385,4041
85,1.7,577.375488,4041
86,1.72,597.349792,4041
87,1.74,616.388855,4041
88,1.76,637.885986,4041
89,1.78,659.057678,4041
90,1.8,679.061035,4041
91,1.82,694.548889,4041
92,1.84,705.82959,4041
93,1.86,712.576355,4041
94,1.88,715.1427,4041
95,1.9,714.461121,4041
96,1.92,710.387878,4041
