Frame,Time_Seconds,CGY,ID
1,0.02,636.750488,4008
2,0.04,637.154663,4008
3,0.06,639.860535,4008
4,0.08,645.820251,4008
5,0.1,652.070251,4008
6,0.12,657.901245,4008
7,0.14,663.60437,4008
8,0.16,668.245728,4008
9,0.18,673.702454,4008
10,0.2,677.582092,4008
11,0.22,680.397644,4008
12,0.24,681.917725,4008
13,0.26,682.473694,4008
14,0.28,681.972961,4008
15,0.3,680.854187,4008
16,0.32,678.325134,4008
17,0.34,675.554688,4008
18,0.36,672.350159,4008
19,0.38,669.109131,4008
20,0.4,666.283997,4008
21,0.42,663.295227,4008
22,0.44,663.042969,4008
23,0.46,663.999512,4008
24,0.48,662.987915,4008
25,0.5,663.324158,4008
26,0.52,663.868469,4008
27,0.54,666.402527,4008
28,0.56,670.690369,4008
29,0.58,672.016052,4008
30,0.6,674.725037,4008
31,0.62,677.828247,4008
32,0.64,680.729431,4008
33,0.66,683.557007,4008
34,0.68,685.773743,4008
35,0.7,687.475098,4008
36,0.72,688.319763,4008
37,0.74,688.028809,4008
38,0.76,686.282593,4008
39,0.78,682.339478,4008
40,0.8,674.865234,4008
41,0.82,668.666016,4008
42,0.84,661.994568,4008
43,0.86,653.832214,4008
44,0.88,644.557861,4008
45,0.9,636.156128,4008
46,0.92,627.252563,4008
47,0.94,615.896851,4008
48,0.96,606.003174,4008
49,0.98,595.476562,4008
50,1,585.674805,4008
51,1.02,574.580688,4008
52,1.04,557.768127,4008
53,1.06,544.241821,4008
54,1.08,527.606323,4008
55,1.1,512.216125,4008
56,1.12,500.421722,4008
57,1.14,494.259003,4008
58,1.16,486.728455,4008
59,1.18,481.171539,4008
60,1.2,483.670074,4008
61,1.22,493.073334,4008
62,1.24,507.473114,4008
63,1.26,525.150085,4008
64,1.28,545.620422,4008
65,1.3,569.816772,4008
66,1.32,592.291565,4008
67,1.34,615.92157,4008
68,1.36,639.66333,4008
69,1.38,658.637756,4008
70,1.4,674.221985,4008
71,1.42,685.097229,4008
72,1.44,695.250977,4008
73,1.46,703.274658,4008
74,1.48,705.387939,4008
75,1.5,704.993103,4008
76,1.52,697.214417,4008
77,1.54,684.840149,4008
78,1.56,667.514465,4008
79,1.58,646.442993,4008
80,1.6,617.149414,4008
81,1.62,584.593384,4008
82,1.64,547.176697,4008
83,1.66,517.457031,4008
84,1.68,499.140594,4008
85,1.7,489.829742,4008
86,1.72,482.452972,4008
87,1.74,478.615753,4008
88,1.76,479.2659,4008
89,1.78,482.821289,4008
90,1.8,489.741394,4008
91,1.82,498.98822,4008
92,1.84,507.978241,4008
93,1.86,518.083252,4008
94,1.88,529.261414,4008
95,1.9,540.775146,4008
96,1.92,552.943542,4008
97,1.94,565.050537,4008
98,1.96,577.003296,4008
99,1.98,588.608643,4008
100,2,601.093628,4008
101,2.02,613.659058,4008
102,2.04,626.265625,4008
103,2.06,641.55188,4008
104,2.08,654.450928,4008
105,2.1,666.797058,4008
106,2.12,677.302856,4008
107,2.14,685.058044,4008
108,2.16,689.475525,4008
109,2.18,691.952942,4008
110,2.2,691.655151,4008
111,2.22,690.36908,4008
112,2.24,686.761353,4008
113,2.26,683.918518,4008
114,2.28,682.543152,4008
115,2.3,683.548096,4008
116,2.32,685.088562,4008
117,2.34,687.732788,4008
118,2.36,691.236755,4008
119,2.38,694.624451,4008
120,2.4,697.853394,4008
121,2.42,700.616821,4008
122,2.44,702.067566,4008
123,2.46,702.191223,4008
124,2.48,701.609192,4008
125,2.5,700.049255,4008
126,2.52,698.774963,4008
127,2.54,698.195007,4008
128,2.56,697.979431,4008
129,2.58,698.226501,4008
130,2.6,698.749878,4008
131,2.62,699.247437,4008
132,2.64,699.500366,4008
133,2.66,699.919861,4008
134,2.68,700.474426,4008
135,2.7,700.631042,4008
136,2.72,700.821777,4008
137,2.74,701.258423,4008
138,2.76,701.423462,4008
139,2.78,701.356689,4008
140,2.8,701.078735,4008
141,2.82,701.091919,4008
142,2.84,700.83313,4008
143,2.86,700.767639,4008
